"Scenario","N_AC","b_X","b_EM","meanX_AC","corX","maic.ate","maic.ate.mcse","maic.lci.mean","maic.lci.mcse","maic.uci.mean","maic.uci.mcse","maic.bias","maic.bias.mcse","maic.mse","maic.mse.mcse","maic.mae","maic.mae.mcse","maic.cov","maic.cov.mcse","maic.empse","maic.empse.mcse","maic.vr","maic.vr.mcse","maic.error.worse.than","maic.error.worse.than.mcse","maic.std.bias","maic.aess.mean","maic.aess.mcse","stc.ate","stc.ate.mcse","stc.lci.mean","stc.lci.mcse","stc.uci.mean","stc.uci.mcse","stc.bias","stc.bias.mcse","stc.mse","stc.mse.mcse","stc.mae","stc.mae.mcse","stc.cov","stc.cov.mcse","stc.empse","stc.empse.mcse","stc.vr","stc.vr.mcse","stc.error.worse.than","stc.error.worse.than.mcse","stc.std.bias","stc.no.convergence","bucher.ate","bucher.ate.mcse","bucher.lci.mean","bucher.lci.mcse","bucher.uci.mean","bucher.uci.mcse","bucher.bias","bucher.bias.mcse","bucher.mse","bucher.mse.mcse","bucher.mae","bucher.mae.mcse","bucher.cov","bucher.cov.mcse","bucher.empse","bucher.empse.mcse","bucher.vr","bucher.vr.mcse","bucher.std.bias"
64,150,0.400477566597125,0.693147180559945,0.3,0,0.0083978295536135,0.0084608571886082,-0.484023714322286,0.00872172341320643,0.500819373429513,0.00854360948000478,0.0083978295536135,0.0084608571886082,0.0715850418028686,0.00336066998721974,0.209604062506821,0.0084608571886082,0.924,0.00837997613361756,0.267555796734108,0.00598572310285696,0.939019454004864,0.0210815940159243,0.33,0.0148694317309035,3.13872084108091,62.4508913139381,0.356579981587938,0.0080763951418771,0.00905516231293458,-0.525487156872121,0.00928243102280896,0.541639947155875,0.00895430806686083,0.0080763951418771,0.00905516231293458,0.0819791967075648,0.00376860698699192,0.226121698144697,0.00905516231293458,0.931,0.00801492358042171,0.286349374913916,0.00640617056267419,0.950696345832425,0.0212959027696708,0.37,0.0152676127799994,2.82046892692015,0,-0.270476688572233,0.00668284061334218,-0.680352148701083,0.00691983377948894,0.139398771556618,0.00645768196321285,-0.270476688572233,0.00668284061334218,0.117773337365673,0.0041950738136601,0.28912145824091,0.00668284061334218,0.742,0.0138360398958662,0.211329975780379,0.00472784642977449,0.989561346650853,0.0221414422396891,-127.987848185494
65,300,0.400477566597125,0.693147180559945,0.3,0,-0.00141303928111276,0.00616541873782659,-0.3739221364987,0.00621758192949684,0.371096057936474,0.00623772567427625,-0.00141303928111276,0.00616541873782659,0.0379763725045405,0.00168352318672296,0.155071873067241,0.00616541873782659,0.933,0.00790638982089803,0.194967659402126,0.00436179083928807,0.974824003171036,0.0218274246138615,0.227,0.0132465467198059,-0.724755728948018,125.517810544436,0.555023145522681,-9.81671471853701e-05,0.00644513082977196,-0.387082236844676,0.00653290606674818,0.386885902550305,0.00639436131819828,-9.81671471853701e-05,0.00644513082977196,0.0414981813382529,0.00193012859200484,0.162044537505725,0.00644513082977196,0.941,0.00745110730026082,0.203812932398503,0.00455967612367274,0.968753442932052,0.0216784321820308,0.234,0.0133882037630147,-0.048165318083658,0,-0.275192292157021,0.0050899453250364,-0.589143047774349,0.00516538675143637,0.0387584634603063,0.00501842075877551,-0.275192292157021,0.0050899453250364,0.101612433531083,0.00292737554266496,0.281993133489013,0.0050899453250364,0.593,0.0155354755318271,0.160958203928411,0.00360093577343089,0.995176986435982,0.0222645579372149,-170.971274182097
66,600,0.400477566597125,0.693147180559945,0.3,0,-0.00322967941918861,0.00489158814681596,-0.297356124548358,0.00491203255007235,0.290896765709981,0.00493120288494312,-0.00322967941918861,0.00489158814681596,0.023914137792623,0.00103003670282714,0.12337145441282,0.00489158814681596,0.937,0.00768316341099159,0.154685599194205,0.00346060588512002,0.970143769840565,0.0217111249320564,0.156,0.0114744934528719,-2.08789922010374,246.818506422382,0.974746199770034,0.00176270786482479,0.00494242018217289,-0.296031931277095,0.00496423390677097,0.299557347006745,0.00493263203762474,0.00176270786482479,0.00494242018217289,0.0244061968789095,0.00106072361602056,0.123733418996125,0.00494242018217289,0.937,0.00768316341099159,0.156293049292507,0.00349656754735099,0.972140686857233,0.0217499641425454,0.159,0.0115636931816786,1.12782230099422,0,-0.285733446561254,0.00419769038475101,-0.53919956334249,0.00421759512099869,-0.0322673297800175,0.00417926438573099,-0.285733446561254,0.00419769038475101,0.0992465864454376,0.00259990475682335,0.286617881998292,0.00419769038475101,0.414,0.0155757503832079,0.132742625280017,0.00296970055805633,0.974229817915846,0.0217954906868775,-215.2537257407
67,150,0.693147180559945,0.693147180559945,0.3,0,-0.0162681013928015,0.00787005682571412,-0.487086313320625,0.00807201070235601,0.454550110535022,0.00796247777265622,-0.0162681013928015,0.00787005682571412,0.0621405077684559,0.00277902400913124,0.196934001121231,0.00787005682571412,0.931,0.00801492358042171,0.248873048842114,0.00556775512366536,0.965222182990068,0.0216534050702482,0.316,0.0147018366199601,-6.53670675410176,62.4322093262661,0.366455506546606,-0.0474193598864921,0.00865997048947289,-0.572459799925587,0.00888566033561298,0.477621080152603,0.00855561075142155,-0.0474193598864921,0.00865997048947289,0.0771686894817075,0.00347668424015552,0.221532254746367,0.00865997048947289,0.952,0.00675988165576884,0.273852312165776,0.00612658791814738,0.97820133713323,0.0219096305149611,0.379,0.0153414145371279,-17.3156689864963,0,-0.259750131969015,0.0064058766266193,-0.661481491644412,0.00660023369130871,0.141981227706382,0.00622160812531455,-0.259750131969015,0.0064058766266193,0.108464351158033,0.00383422731452727,0.278465976311548,0.0064058766266193,0.766,0.0133882037630147,0.20257160550153,0.00453190532155928,1.01183354531629,0.0226390126359917,-128.226328327666
68,300,0.693147180559945,0.693147180559945,0.3,0,-0.00511883906103492,0.00580038350711943,-0.362978446303573,0.0058087783077986,0.352740768181503,0.00591172291314808,-0.00511883906103492,0.00580038350711943,0.0336370068941662,0.0015214170586749,0.147157263600355,0.00580038350711943,0.956,0.00648567652600714,0.183424231849729,0.00410354279596422,0.995423480658204,0.0222874181853804,0.227,0.0132465467198059,-2.79071037093319,124.456936829994,0.564398780595827,-0.0302245389084632,0.00605409606700291,-0.411197890551321,0.00607316575095624,0.350748812734394,0.00607190039899963,-0.0302245389084632,0.00605409606700291,0.0375289498615408,0.0016950613081398,0.153977630367727,0.00605409606700291,0.95,0.00689202437604511,0.191447327451966,0.00428303443579763,1.01530657714009,0.0227197159553793,0.246,0.0136192510807313,-15.7873913993637,0,-0.258494016196913,0.00484470299543227,-0.565934064160042,0.00492404522115879,0.0489460317662159,0.00476880526867583,-0.258494016196913,0.00484470299543227,0.0902668323764465,0.00266474616550252,0.264540747159561,0.00484470299543227,0.622,0.0153334927527945,0.153202960526063,0.00342743648779274,1.02387087775412,0.0229064495130803,-168.726515015967
69,600,0.693147180559945,0.693147180559945,0.3,0,0.00591791938290278,0.00434954506814089,-0.275784037882936,0.00434444103868995,0.287619876648742,0.00440070667362695,0.00591791938290278,0.00434954506814089,0.0189346455273115,0.000857070805717951,0.109077951922903,0.00434954506814089,0.958,0.00634318531969546,0.137544692008775,0.00307713176347458,1.04495584191555,0.0233827796490237,0.173,0.011961229033841,4.30254290185567,248.422920789497,0.964437386485176,-0.0150163275759083,0.00463688834036228,-0.306938922257407,0.0046445392792881,0.27690626710559,0.00464102897624565,-0.0150163275759083,0.00463688834036228,0.0217047228413737,0.000931581344232197,0.118054603625809,0.00463688834036228,0.956,0.00648567652600714,0.146631284114229,0.00328041580723575,1.01576438538745,0.0227258476664283,0.166,0.0117662228433767,-10.2408757221346,0,-0.24723186981768,0.0039259258390232,-0.49526405036887,0.00393727730016052,0.000800310733511351,0.00391601105903121,-0.24723186981768,0.0039259258390232,0.0765210782533626,0.00207243447512667,0.248958282355275,0.0039259258390232,0.517,0.0158022466757104,0.124148675762209,0.00277743784948697,1.01933714146072,0.0228046134220604,-199.141769575715
70,150,1.10866262452161,0.693147180559945,0.3,0,-0.00937458262621662,0.00737115839674993,-0.4584805474508,0.00746143637757909,0.439731382198367,0.00750696254900754,-0.00937458262621662,0.00737115839674993,0.0543675249332828,0.00246687036983691,0.185624163643828,0.00737115839674993,0.943,0.00733150734842434,0.233096495276049,0.00521480414178958,0.983025963420299,0.0220340531386348,0.375,0.0153093108923949,-4.02176043664432,63.2290882082452,0.358312433007451,-0.0833611430974524,0.00857524152904364,-0.598199573092199,0.00877604991825345,0.431477286897294,0.00848721015400775,-0.0833611430974524,0.00857524152904364,0.0804103126926671,0.00395159567724834,0.224336575920042,0.00857524152904364,0.934,0.00785136930732467,0.271172947178428,0.00606664551696783,0.968671461731183,0.0216940144019732,0.449,0.0157289224042844,-30.7409511032831,0,-0.215646905412472,0.00626987922938198,-0.607482502750286,0.00643568957766828,0.176188691925342,0.00611121629071651,-0.215646905412472,0.00626987922938198,0.0857756619794603,0.00325684550097698,0.244109263157804,0.00626987922938198,0.825,0.0120156148406979,0.198270990190284,0.00443569252131631,1.00831591385102,0.022559603404336,-108.763720403833
71,300,1.10866262452161,0.693147180559945,0.3,0,0.00488914540215237,0.00574760932350776,-0.33807999003103,0.0057859417971394,0.347858280835335,0.00579736319437052,0.00488914540215237,0.00574760932350776,0.033025881665501,0.00143036721192257,0.143980832889891,0.00574760932350776,0.933,0.00790638982089803,0.181755365631041,0.00406620714036373,0.962763699438973,0.0215509616976537,0.269,0.0140228028582021,2.68995932261897,124.534133776345,0.568248446219119,-0.0651565089884966,0.00607987170981439,-0.439574135404716,0.00614699820374857,0.309261117427722,0.00604614531474949,-0.0651565089884966,0.00607987170981439,0.0411732458313616,0.0017405614466521,0.163595945326869,0.00607987170981439,0.935,0.0077958322198467,0.192262424846358,0.00430126968752547,0.993605025318923,0.0222336446191861,0.328,0.0148464137083674,-33.8893619179957,0,-0.217528541223658,0.004911278728558,-0.517747749678977,0.00497016465116028,0.0826906672316614,0.00485487143637911,-0.217528541223658,0.004911278728558,0.0714152043377292,0.00238254501447387,0.229427898033207,0.004911278728558,0.701,0.0144775343204566,0.155308270061791,0.00347453619589287,0.986269952786344,0.0220650603307732,-140.062432694094
72,600,1.10866262452161,0.693147180559945,0.3,0,0.00758408858839342,0.00437552363042352,-0.264154662747359,0.00436724748880319,0.279322839924146,0.00442053159205676,0.00758408858839342,0.00437552363042351,0.0191835802330708,0.000864904967076104,0.11075702907199,0.00437552363042352,0.952,0.00675988165576884,0.138366206280271,0.00309551057273323,1.00201321859304,0.0224209693278707,0.225,0.0132051126462443,5.48117115607786,249.999838359682,0.931427467560725,-0.0535805539058909,0.00472353092530253,-0.340208511654873,0.00473631946548595,0.233047403843092,0.00472044758110131,-0.0535805539058909,0.00472353092530253,0.0251603084147492,0.00115915682144002,0.125348240760973,0.00472353092530253,0.93,0.00806845710157772,0.149371163221987,0.00334171202235996,0.979047347693386,0.0219041718572426,0.227,0.0132465467198059,-35.8707482422578,0,-0.210251416971844,0.00400354985408079,-0.452800994578507,0.00401695979109901,0.0322981606348185,0.00399113982394137,-0.210251416971844,0.00400354985408079,0.0602180413613445,0.00195726956158809,0.213993149856582,0.00400354985408079,0.606,0.0154519901630826,0.126603362649301,0.00283235378175117,0.977478448255053,0.0218681143601536,-166.070957810381
73,150,0.400477566597125,1.10866262452161,0.3,0,0.000837877944079105,0.00806309897790235,-0.467750376439248,0.00822657792722028,0.469426132327406,0.0081805397516525,0.000837877944079105,0.00806309897790235,0.0649492536017716,0.00277576357394148,0.205049710747069,0.00806309897790235,0.931,0.00801492358042171,0.254977577695471,0.00570432484047066,0.937651205663067,0.0210346186812482,0.178,0.0120961150788177,0.328608480656214,63.079300290131,0.369855038445411,0.107565441015782,0.0090676775812757,-0.416565759823369,0.00910395972091088,0.631696641854932,0.00915031996852984,0.107565441015782,0.0090676775812757,0.0937108780421716,0.00401979635746811,0.245648419916841,0.0090676775812757,0.91,0.00904986187739901,0.286745142448778,0.00641502462192351,0.932600948628041,0.0208882312431971,0.265,0.0139561814261638,37.5125590959213,0,-0.412809076435983,0.00638738133347721,-0.815993893161082,0.00656880649781001,-0.0096242597108836,0.00621619971370501,-0.412809076435983,0.0063873813334772,0.211169175246883,0.00569850107186668,0.413752572356888,0.00638738133347721,0.486,0.0158051890213309,0.201986732978315,0.00451882063037647,1.01843480553216,0.0227866121315897,-204.374351893845
74,300,0.400477566597125,1.10866262452161,0.3,0,0.0182321113149378,0.00557408637677217,-0.339466593601895,0.00561765624638589,0.37593081623177,0.00565155305341078,0.0182321113149378,0.00557408637677217,0.0313717783797817,0.0015134209049149,0.139969516488376,0.00557408637677217,0.954,0.00662449998113065,0.176268088251155,0.00394344649235877,1.0353700127107,0.023181012812004,0.112,0.00997276290703835,10.3433987943183,124.403274242009,0.571691807767927,0.112762355885862,0.00610605940163559,-0.267523194287013,0.00608712697063904,0.493047906058737,0.00615860058599472,0.112762355885862,0.00610605940163559,0.0499620263598159,0.00238893934072428,0.176471663475594,0.00610605940163559,0.91,0.00904986187739901,0.193090552374533,0.00431979644769296,1.00484877580052,0.0224852237475309,0.171,0.0119062588582644,58.3986914425205,0,-0.399234877889573,0.00501142946162206,-0.707659047021539,0.00508342116977738,-0.0908107087576067,0.00494249729378857,-0.399234877889573,0.00501142946162206,0.184477798547067,0.00410163163831515,0.400177570567841,0.00501142946162206,0.276,0.0141359117144951,0.158475314319971,0.00354538889359314,0.992975860039698,0.0222151967069376,-251.922439531178
75,600,0.400477566597125,1.10866262452161,0.3,0,0.00604057326969018,0.00442246704458551,-0.275036643530999,0.00445539394511582,0.28711779007038,0.00443305618546892,0.00604057326969017,0.00442246704458551,0.0195751450711109,0.000862617420394609,0.111712094852393,0.00442246704458551,0.956,0.00648567652600714,0.139850687379236,0.0031287211886806,1.02544636093031,0.0229460347455614,0.056,0.00727076337120113,4.31930180887121,247.435719580487,0.978582332351496,0.105369116774577,0.00466997334014757,-0.186990243067724,0.0046740621864062,0.397728476616879,0.00467709963697218,0.105369116774577,0.00466997334014757,0.0328894931165458,0.00134785593482611,0.147629477494054,0.00466997334014757,0.898,0.00957057991973318,0.147677523671306,0.00330382214103364,1.01007706481743,0.0225985517393411,0.119,0.0102390917565964,71.3508150428519,0,-0.404913348629051,0.0040379017216361,-0.653860476822346,0.00406061622394476,-0.155966220435757,0.00401634199804281,-0.404913348629051,0.0040379017216361,0.18024316556127,0.00337736155358307,0.404913348629051,0.0040379017216361,0.11,0.00989444288477123,0.127689664082853,0.00285665637458171,0.994725577667351,0.0222539894063736,-317.107380254614
76,150,0.693147180559945,1.10866262452161,0.3,0,0.011189149598496,0.00768553441403891,-0.443759610160883,0.00787764956626026,0.466137909357875,0.00773612138241069,0.011189149598496,0.00768553441403891,0.0591335688588846,0.00277330374476269,0.192925039616145,0.00768553441403891,0.936,0.0077397674383666,0.243037937839705,0.00543721278759493,0.955081258110044,0.0214137461005001,0.204,0.0127429980773757,4.60386954314753,62.5095563893994,0.360900233558004,0.111489435998509,0.00875992282510333,-0.404756611558518,0.00883642904012773,0.627735483555536,0.00879757963029505,0.111489435998509,0.00875992282510333,0.0890894059931302,0.00415200198590072,0.236747775588847,0.00875992282510333,0.922,0.00848033018225116,0.277013082546233,0.00619730025748023,0.950842025678694,0.0212953835426852,0.294,0.0144070815920505,40.2469930205918,0,-0.363852707078406,0.00631226303748384,-0.760303181152832,0.00647946727561448,0.0325977669960192,0.00615373147822662,-0.363852707078406,0.00631226303748384,0.172193612438015,0.00494094134543626,0.369438627922762,0.00631226303748384,0.564,0.0156813264745046,0.199611283885418,0.00446567739562479,1.0133413449364,0.0226722782421608,-182.280630631717
77,300,0.693147180559945,1.10866262452161,0.3,0,0.0164028172600571,0.00548145357105533,-0.329859709128315,0.00557493373330153,0.36266534364843,0.00549126160506434,0.0164028172600571,0.00548145357105533,0.0302853393324505,0.00140249335139674,0.138730438458866,0.00548145357105533,0.947,0.00708456067798138,0.173338781729985,0.00387791243205004,1.01920527437003,0.0228160058256338,0.122,0.0103496859855746,9.46286635705582,124.337803314522,0.5776832363183,0.11912687169819,0.006082789767783,-0.256501606138835,0.00609672550195085,0.494755349535214,0.00610329658113896,0.11912687169819,0.006082789767783,0.0511545425882835,0.00223032722305965,0.181613488718708,0.006082789767783,0.904,0.00931579304192617,0.19235470194161,0.00430333409856668,0.99634010638716,0.0222948968186679,0.205,0.0127661662216971,61.9308342846493,0,-0.366524632117873,0.00482657595885808,-0.670129902590156,0.00490038389623376,-0.0629193616455898,0.00475549356151738,-0.366524632117873,0.00482657595885808,0.157612845600282,0.00369257147872157,0.367186703469635,0.00482657595885808,0.324,0.014799459449588,0.152629733298027,0.00341461232362241,1.01489723686892,0.0227055851951451,-240.13973175344
